					ZCE Options Historical Data(2023AP)
Date       |Contract Code|Pre Settle|Open     |High     |Low      |Close    |Settle|Chg 1   |Chg 2   |Volume (lot)|O.I.   |OI Change|Turnover (RMB 10,000)|DELTA     |Implied Volatility|Exercise Volume
2023-10-23 |AP401C8800   |517.50      |400.00   |411.00   |399.00   |399.00   |398.00    |-118.50   |-119.50   |3         |1            |1        |1.21      |0.7137    |19.59             |0                              
2023-10-23 |AP401C8900   |440.50      |323.00   |323.00   |323.00   |323.00   |328.50    |-117.50   |-112.00   |1         |1            |1        |0.32      |0.6503    |19.30             |0                              
2023-10-23 |AP401C9000   |368.50      |313.00   |313.00   |200.00   |200.00   |267.50    |-168.50   |-101.00   |7         |4            |3        |1.69      |0.5805    |19.15             |0                              
2023-10-23 |AP401C9100   |304.50      |214.00   |221.00   |154.50   |180.00   |215.50    |-124.50   |-89.00    |9         |5            |5        |1.80      |0.5077    |19.15             |0                              
2023-10-23 |AP401C9200   |247.00      |224.00   |224.50   |128.00   |141.00   |172.50    |-106.00   |-74.50    |461       |250          |238      |75.44     |0.4362    |19.33             |0                              
2023-10-23 |AP401C9300   |197.50      |181.00   |181.00   |85.00    |89.00    |138.50    |-108.50   |-59.00    |253       |113          |93       |32.34     |0.3701    |19.65             |0                              
2023-10-23 |AP401C9400   |156.00      |147.00   |156.00   |68.50    |68.50    |112.00    |-87.50    |-44.00    |304       |116          |51       |31.73     |0.3115    |20.10             |0                              
2023-10-23 |AP401C9500   |122.00      |119.00   |133.00   |56.00    |56.00    |90.50     |-66.00    |-31.50    |459       |313          |24       |39.91     |0.2608    |20.62             |0                              
2023-10-23 |AP401C9600   |95.50       |89.50    |107.00   |45.00    |45.00    |72.50     |-50.50    |-23.00    |315       |218          |36       |20.99     |0.2170    |21.19             |0                              
2023-10-23 |AP401C9700   |75.00       |75.00    |94.50    |48.00    |51.50    |60.00     |-23.50    |-15.00    |181       |118          |104      |12.33     |0.1819    |21.78             |0                              
2023-10-23 |AP401C9800   |60.00       |64.00    |81.00    |32.50    |32.50    |49.00     |-27.50    |-11.00    |553       |611          |154      |29.14     |0.1520    |22.39             |0                              
2023-10-23 |AP401C9900   |47.50       |51.00    |67.50    |28.00    |28.00    |40.50     |-19.50    |-7.00     |226       |92           |48       |9.39      |0.1268    |23.00             |0                              
2023-10-23 |AP401P10000  |801.50      |887.50   |989.00   |887.50   |989.00   |936.00    |187.50    |134.50    |4         |2            |1        |3.78      |-0.8921   |23.60             |0                              
2023-10-23 |AP401P10200  |988.00      |0.00     |0.00     |0.00     |0.00     |1,125.00  |137.00    |137.00    |0         |0            |0        |0.00      |-0.9240   |24.79             |0                              
2023-10-23 |AP401P10400  |1,179.50    |0.00     |0.00     |0.00     |0.00     |1,318.00  |138.50    |138.50    |0         |0            |0        |0.00      |-0.9464   |25.92             |0                              
2023-10-23 |AP401P10600  |1,374.00    |0.00     |0.00     |0.00     |0.00     |1,513.00  |139.00    |139.00    |0         |0            |0        |0.00      |-0.9626   |27.01             |0                              
2023-10-23 |AP401P7900   |7.00        |6.50     |11.00    |4.00     |10.50    |8.00      |3.50      |1.00      |654       |620          |543      |4.49      |-0.0295   |24.37             |0                              
2023-10-23 |AP401P8000   |9.50        |10.00    |16.00    |5.50     |15.00    |11.00     |5.50      |1.50      |1,382     |1,891        |928      |14.92     |-0.0391   |23.78             |0                              
2023-10-23 |AP401P8100   |13.00       |13.00    |19.00    |12.50    |18.50    |14.50     |5.50      |1.50      |159       |321          |151      |2.44      |-0.0507   |23.20             |0                              
2023-10-23 |AP401P8200   |17.00       |18.00    |28.50    |18.00    |28.50    |19.50     |11.50     |2.50      |46        |37           |-4       |1.10      |-0.0669   |22.62             |0                              
2023-10-23 |AP401P8300   |22.50       |19.00    |40.00    |19.00    |38.00    |26.00     |15.50     |3.50      |97        |115          |55       |3.41      |-0.0869   |22.05             |0                              
2023-10-23 |AP401P8400   |30.00       |26.00    |52.50    |26.00    |50.00    |34.00     |20.00     |4.00      |140       |81           |42       |5.75      |-0.1114   |21.49             |0                              
2023-10-23 |AP401P8500   |39.00       |66.00    |717.50   |11.50    |67.00    |45.00     |28.00     |6.00      |1,189     |903          |505      |53.68     |-0.1429   |20.95             |0                              
2023-10-23 |AP401P8600   |50.50       |45.50    |89.00    |44.50    |85.00    |60.00     |34.50     |9.50      |255       |35           |-3       |15.86     |-0.1820   |20.44             |0                              
2023-10-23 |AP401P8700   |65.50       |65.00    |114.50   |58.50    |110.00   |78.50     |44.50     |13.00     |359       |150          |142      |29.69     |-0.2288   |19.98             |0                              
2023-10-23 |AP401P8800   |84.50       |84.00    |150.00   |81.00    |150.00   |102.50    |65.50     |18.00     |842       |636          |189      |88.95     |-0.2840   |19.59             |0                              
2023-10-23 |AP401P8900   |107.50      |105.00   |184.50   |105.00   |184.50   |133.00    |77.00     |25.50     |144       |63           |61       |20.00     |-0.3472   |19.30             |0                              
2023-10-23 |AP401P9000   |135.50      |137.50   |240.00   |135.50   |240.00   |172.00    |104.50    |36.50     |310       |59           |3        |56.35     |-0.4169   |19.15             |0                              
2023-10-23 |AP401P9100   |170.50      |177.50   |282.00   |177.50   |282.00   |219.50    |111.50    |49.00     |164       |71           |20       |37.59     |-0.4897   |19.15             |0                              
2023-10-23 |AP401P9200   |213.00      |150.00   |342.50   |150.00   |342.50   |276.50    |129.50    |63.50     |223       |81           |13       |58.46     |-0.5612   |19.33             |0                              
2023-10-23 |AP401P9300   |263.00      |278.00   |400.00   |276.50   |400.00   |342.00    |137.00    |79.00     |89        |50           |48       |30.54     |-0.6274   |19.65             |0                              
2023-10-23 |AP401P9400   |321.50      |0.00     |0.00     |0.00     |0.00     |415.00    |93.50     |93.50     |0         |0            |0        |0.00      |-0.6861   |20.10             |0                              
2023-10-23 |AP401P9500   |387.50      |530.00   |530.00   |530.00   |530.00   |493.50    |142.50    |106.00    |1         |1            |1        |0.53      |-0.7370   |20.62             |0                              
2023-10-23 |AP401P9600   |460.50      |0.00     |0.00     |0.00     |0.00     |575.50    |115.00    |115.00    |0         |0            |0        |0.00      |-0.7810   |21.19             |0                              
2023-10-23 |AP401P9700   |540.00      |0.00     |0.00     |0.00     |0.00     |662.50    |122.50    |122.50    |0         |0            |0        |0.00      |-0.8163   |21.78             |0                              
2023-10-23 |AP401P9800   |624.50      |0.00     |0.00     |0.00     |0.00     |751.50    |127.00    |127.00    |0         |0            |0        |0.00      |-0.8464   |22.39             |0                              
2023-10-23 |AP401P9900   |711.50      |0.00     |0.00     |0.00     |0.00     |842.50    |131.00    |131.00    |0         |0            |0        |0.00      |-0.8719   |23.00             |0                              
2023-10-23 |AP403C10000  |70.50       |0.00     |0.00     |0.00     |0.00     |42.50     |-28.00    |-28.00    |0         |0            |0        |0.00      |0.1186    |16.00             |0                              
2023-10-23 |AP403C10200  |44.50       |0.00     |0.00     |0.00     |0.00     |25.50     |-19.00    |-19.00    |0         |0            |0        |0.00      |0.0780    |16.00             |0                              
2023-10-23 |AP403C10400  |27.50       |0.00     |0.00     |0.00     |0.00     |15.00     |-12.50    |-12.50    |0         |0            |0        |0.00      |0.0493    |16.00             |0                              
2023-10-23 |AP403C10600  |16.50       |0.00     |0.00     |0.00     |0.00     |8.50      |-8.00     |-8.00     |0         |0            |0        |0.00      |0.0299    |16.00             |0                              
2023-10-23 |AP403C7900   |1,319.50    |0.00     |0.00     |0.00     |0.00     |1,153.00  |-166.50   |-166.50   |0         |0            |0        |0.00      |0.9545    |16.00             |0                              
2023-10-23 |AP403C8000   |1,223.50    |0.00     |0.00     |0.00     |0.00     |1,059.50  |-164.00   |-164.00   |0         |0            |0        |0.00      |0.9358    |16.00             |0                              
2023-10-23 |AP403C8100   |1,129.50    |0.00     |0.00     |0.00     |0.00     |968.50    |-161.00   |-161.00   |0         |0            |0        |0.00      |0.9137    |16.00             |0                              
2023-10-23 |AP403C8200   |1,037.00    |0.00     |0.00     |0.00     |0.00     |879.50    |-157.50   |-157.50   |0         |0            |0        |0.00      |0.8879    |16.00             |0                              
